DIRECTORIO,Sexo,Edad,Ocupacion,Ciudad,Clase,Estrato
624539,Mujer,49,Trabajando,Bogotá,Cabecera,3.0
624541,Mujer,50,Trabajando,Bogotá,Cabecera,2.0
624541,Hombre,17,Estudiando,Bogotá,Cabecera,2.0
624541,Hombre,16,Estudiando,Bogotá,Cabecera,2.0
624542,Mujer,62,Oficios del hogar,Bogotá,Cabecera,2.0
624542,Hombre,68,Pensionado,Bogotá,Cabecera,2.0
624542,Mujer,36,Trabajando,Bogotá,Cabecera,2.0
624542,Mujer,13,,Bogotá,Cabecera,2.0
624542,Hombre,10,,Bogotá,Cabecera,2.0
624543,Hombre,35,Trabajando,Bogotá,Cabecera,2.0
624543,Mujer,35,Trabajando,Bogotá,Cabecera,2.0
624543,Mujer,11,,Bogotá,Cabecera,2.0
624543,Mujer,5,,Bogotá,Cabecera,2.0
624544,Mujer,37,Trabajando,Bogotá,Cabecera,2.0
624544,Hombre,19,Buscando trabajo,Bogotá,Cabecera,2.0
624544,Mujer,11,,Bogotá,Cabecera,2.0
624545,Mujer,23,Trabajando,Bogotá,Cabecera,2.0
624545,Hombre,2,,Bogotá,Cabecera,2.0
624546,Mujer,46,Trabajando,Bogotá,Cabecera,2.0
624546,Hombre,16,Estudiando,Bogotá,Cabecera,2.0
624547,Mujer,50,Incapacitado permanente para trabajar,Bogotá,Cabecera,2.0
624547,Mujer,27,Buscando trabajo,Bogotá,Cabecera,2.0
624547,Mujer,9,,Bogotá,Cabecera,2.0
624547,Mujer,7,,Bogotá,Cabecera,2.0
624547,Hombre,4,,Bogotá,Cabecera,2.0
624548,Hombre,83,Trabajando,Bogotá,Cabecera,2.0
624548,Mujer,76,Incapacitado permanente para trabajar,Bogotá,Cabecera,2.0
624549,Hombre,42,Trabajando,Bogotá,Cabecera,2.0
624549,Hombre,40,Trabajando,Bogotá,Cabecera,2.0
624549,Mujer,75,Oficios del hogar,Bogotá,Cabecera,2.0
624550,Mujer,25,Trabajando,Bogotá,Cabecera,2.0
624551,Mujer,32,Trabajando,Bogotá,Cabecera,2.0
624551,Hombre,14,,Bogotá,Cabecera,2.0
624551,Mujer,7,,Bogotá,Cabecera,2.0
624551,Mujer,55,Oficios del hogar,Bogotá,Cabecera,2.0
624552,Hombre,40,Trabajando,Bogotá,Cabecera,2.0
624552,Mujer,41,Buscando trabajo,Bogotá,Cabecera,2.0
624552,Mujer,16,Estudiando,Bogotá,Cabecera,2.0
624552,Hombre,10,,Bogotá,Cabecera,2.0
624553,Hombre,65,Trabajando,Bogotá,Cabecera,3.0
624553,Mujer,59,Oficios del hogar,Bogotá,Cabecera,3.0
624553,Hombre,28,Estudiando,Bogotá,Cabecera,3.0
624554,Mujer,42,Trabajando,Bogotá,Cabecera,4.0
624554,Hombre,43,Trabajando,Bogotá,Cabecera,4.0
624554,Mujer,2,,Bogotá,Cabecera,4.0
624555,Mujer,51,Trabajando,Bogotá,Cabecera,2.0
624555,Mujer,39,Trabajando,Bogotá,Cabecera,2.0
624555,Hombre,19,Trabajando,Bogotá,Cabecera,2.0
624555,Hombre,27,Trabajando,Bogotá,Cabecera,2.0
624556,Mujer,48,Buscando trabajo,Bogotá,Cabecera,2.0
624556,Hombre,23,Buscando trabajo,Bogotá,Cabecera,2.0
624557,Hombre,51,Trabajando,Bogotá,Cabecera,2.0
624559,Mujer,24,Trabajando,Bogotá,Cabecera,3.0
624559,Hombre,29,Trabajando,Bogotá,Cabecera,3.0
624559,Mujer,19,Trabajando,Bogotá,Cabecera,3.0
624560,Mujer,45,Trabajando,Bogotá,Cabecera,1.0
624560,Hombre,53,Trabajando,Bogotá,Cabecera,1.0
624560,Hombre,27,Trabajando,Bogotá,Cabecera,1.0
624560,Hombre,23,Trabajando,Bogotá,Cabecera,1.0
624560,Hombre,20,Trabajando,Bogotá,Cabecera,1.0
624561,Hombre,90,Pensionado,Bogotá,Cabecera,2.0
624561,Mujer,70,Pensionado,Bogotá,Cabecera,2.0
624561,Mujer,38,Trabajando,Bogotá,Cabecera,2.0
624562,Mujer,43,Trabajando,Bogotá,Cabecera,1.0
624562,Mujer,9,,Bogotá,Cabecera,1.0
624562,Hombre,73,Pensionado,Bogotá,Cabecera,1.0
624562,Mujer,72,Oficios del hogar,Bogotá,Cabecera,1.0
624563,Hombre,58,Trabajando,Bogotá,Cabecera,3.0
624563,Mujer,59,Incapacitado permanente para trabajar,Bogotá,Cabecera,3.0
624563,Hombre,28,Estudiando,Bogotá,Cabecera,3.0
624564,Mujer,47,Trabajando,Bogotá,Cabecera,3.0
624564,Hombre,15,Estudiando,Bogotá,Cabecera,3.0
624564,Hombre,12,,Bogotá,Cabecera,3.0
624564,Hombre,10,,Bogotá,Cabecera,3.0
624565,Mujer,33,Incapacitado permanente para trabajar,Bogotá,Cabecera,2.0
624565,Hombre,13,,Bogotá,Cabecera,2.0
624565,Hombre,2,,Bogotá,Cabecera,2.0
624566,Hombre,42,Trabajando,Bogotá,Cabecera,3.0
624567,Hombre,66,Pensionado,Bogotá,Cabecera,3.0
624567,Mujer,60,Oficios del hogar,Bogotá,Cabecera,3.0
624567,Hombre,40,Trabajando,Bogotá,Cabecera,3.0
624567,Hombre,36,Trabajando,Bogotá,Cabecera,3.0
624568,Hombre,50,Buscando trabajo,Bogotá,Cabecera,3.0
624568,Mujer,70,Pensionado,Bogotá,Cabecera,3.0
624569,Hombre,71,Pensionado,Bogotá,Cabecera,2.0
624569,Mujer,50,Trabajando,Bogotá,Cabecera,2.0
624569,Mujer,25,Trabajando,Bogotá,Cabecera,2.0
624569,Mujer,23,Trabajando,Bogotá,Cabecera,2.0
624569,Mujer,21,Estudiando,Bogotá,Cabecera,2.0
624569,Mujer,11,,Bogotá,Cabecera,2.0
624570,Mujer,30,Trabajando,Bogotá,Cabecera,3.0
624570,Hombre,37,Trabajando,Bogotá,Cabecera,3.0
624571,Hombre,42,Trabajando,Bogotá,Cabecera,3.0
624571,Mujer,38,Trabajando,Bogotá,Cabecera,3.0
624571,Hombre,11,,Bogotá,Cabecera,3.0
624571,Mujer,7,,Bogotá,Cabecera,3.0
624572,Mujer,28,Trabajando,Bogotá,Cabecera,3.0
624573,Hombre,32,Trabajando,Bogotá,Cabecera,3.0
624573,Mujer,31,Trabajando,Bogotá,Cabecera,3.0
624574,Hombre,29,Trabajando,Bogotá,Cabecera,2.0
624574,Mujer,28,Oficios del hogar,Bogotá,Cabecera,2.0
624574,Hombre,3,,Bogotá,Cabecera,2.0
624575,Mujer,45,Buscando trabajo,Bogotá,Cabecera,3.0
624575,Mujer,38,Trabajando,Bogotá,Cabecera,3.0
624576,Hombre,47,Trabajando,Bogotá,Cabecera,2.0
624576,Mujer,47,Trabajando,Bogotá,Cabecera,2.0
624576,Hombre,23,Trabajando,Bogotá,Cabecera,2.0
624576,Mujer,19,Estudiando,Bogotá,Cabecera,2.0
624577,Hombre,35,Trabajando,Bogotá,Cabecera,3.0
624578,Hombre,29,Trabajando,Bogotá,Cabecera,3.0
624579,Hombre,75,Pensionado,Bogotá,Cabecera,3.0
624579,Mujer,65,Oficios del hogar,Bogotá,Cabecera,3.0
624579,Hombre,49,Trabajando,Bogotá,Cabecera,3.0
624579,Hombre,45,Incapacitado permanente para trabajar,Bogotá,Cabecera,3.0
624579,Hombre,42,Trabajando,Bogotá,Cabecera,3.0
624579,Mujer,13,,Bogotá,Cabecera,3.0
624580,Mujer,27,Trabajando,Bogotá,Cabecera,2.0
624581,Mujer,65,Trabajando,Bogotá,Cabecera,6.0
624581,Hombre,68,Trabajando,Bogotá,Cabecera,6.0
624582,Mujer,40,Trabajando,Bogotá,Cabecera,6.0
624583,Hombre,69,Pensionado,Bogotá,Cabecera,6.0
624584,Mujer,41,Trabajando,Bogotá,Cabecera,2.0
624584,Hombre,27,Trabajando,Bogotá,Cabecera,2.0
624584,Mujer,5,,Bogotá,Cabecera,2.0
624585,Hombre,78,Trabajando,Bogotá,Cabecera,3.0
624585,Mujer,62,Trabajando,Bogotá,Cabecera,3.0
624585,Hombre,28,Trabajando,Bogotá,Cabecera,3.0
624585,Mujer,28,Trabajando,Bogotá,Cabecera,3.0
624586,Hombre,43,Trabajando,Bogotá,Cabecera,3.0
624586,Mujer,41,Trabajando,Bogotá,Cabecera,3.0
624586,Hombre,18,Estudiando,Bogotá,Cabecera,3.0
624586,Mujer,7,,Bogotá,Cabecera,3.0
624587,Mujer,54,Trabajando,Bogotá,Cabecera,3.0
624587,Hombre,50,Trabajando,Bogotá,Cabecera,3.0
624587,Hombre,24,Trabajando,Bogotá,Cabecera,3.0
624588,Mujer,34,Trabajando,Bogotá,Cabecera,3.0
624589,Mujer,32,Trabajando,Bogotá,Cabecera,3.0
624589,Hombre,30,Trabajando,Bogotá,Cabecera,3.0
624590,Hombre,30,Trabajando,Bogotá,Cabecera,2.0
624590,Mujer,51,Trabajando,Bogotá,Cabecera,2.0
624590,Hombre,58,Trabajando,Bogotá,Cabecera,2.0
624591,Hombre,35,Trabajando,Bogotá,Cabecera,3.0
624591,Mujer,32,Trabajando,Bogotá,Cabecera,3.0
624591,Mujer,9,,Bogotá,Cabecera,3.0
624592,Mujer,70,Oficios del hogar,Bogotá,Cabecera,3.0
624592,Mujer,38,Trabajando,Bogotá,Cabecera,3.0
624592,Hombre,43,Trabajando,Bogotá,Cabecera,3.0
624592,Mujer,7,,Bogotá,Cabecera,3.0
624593,Mujer,37,Ocio,Bogotá,Cabecera,3.0
624594,Hombre,20,Estudiando,Bogotá,Cabecera,2.0
624595,Mujer,34,Trabajando,Bogotá,Cabecera,2.0
624596,Mujer,40,Trabajando,Bogotá,Cabecera,2.0
624597,Hombre,28,Trabajando,Bogotá,Cabecera,2.0
624597,Mujer,45,Buscando trabajo,Bogotá,Cabecera,2.0
624598,Hombre,41,Trabajando,Bogotá,Cabecera,2.0
624599,Mujer,80,Oficios del hogar,Bogotá,Cabecera,2.0
624600,Mujer,35,Trabajando,Bogotá,Cabecera,2.0
624600,Hombre,42,Trabajando,Bogotá,Cabecera,2.0
624601,Mujer,34,Trabajando,Bogotá,Cabecera,2.0
624602,Hombre,63,Trabajando,Bogotá,Cabecera,3.0
624602,Mujer,59,Trabajando,Bogotá,Cabecera,3.0
624603,Mujer,34,Trabajando,Bogotá,Cabecera,3.0
624603,Hombre,36,Trabajando,Bogotá,Cabecera,3.0
