Zona,Sexo,Localidad,Edad,Estrato,Considera_pobre,Nivel_seguridad_barrio,Pandillas,Atracos_callejeros,Robo_vehiculo,Asalto_casas,Asalto_tiendas,Homicidio,Trafico_drogas,Violaciones,Vandalismo,Guerrilla,Drogadiccion,Nivel_seguridad,Victima_delito,Transporte_habitual
Occidental,Mujer,Kennedy,53.0,2.0,1,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Occidental,Mujer,Fontibón,20.0,3.0,0,Inseguro,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Inseguro,1,Carro
Sur occidental,Mujer,Bosa,20.0,2.0,0,Inseguro,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Mujer,Bosa,38.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Sur occidental,Mujer,Bosa,61.0,2.0,1,Neutro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Occidental,Mujer,Engativá,33.0,3.0,0,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Norte,Mujer,Suba,19.0,5.0,0,Seguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Carro
Norte,Mujer,Usaquén,19.0,1.0,1,Seguro,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Sur occidental,Mujer,Tunjuelito,21.0,3.0,1,Neutro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Norte,Mujer,Suba,40.0,6.0,0,Seguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Centro,Mujer,Puente Aranda,41.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Sur occidental,Mujer,Tunjuelito,38.0,3.0,1,Seguro,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,SITP
Sur occidental,Mujer,Bosa,60.0,2.0,0,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Centro oriental,Mujer,Barrios Unidos,43.0,4.0,0,Seguro,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Carro
Norte,Mujer,Suba,47.0,2.0,1,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,1,Transmilenio
Norte,Mujer,Usaquén,57.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Norte,Mujer,Suba,28.0,2.0,1,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Plataformas digitales
Norte,Mujer,Suba,29.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Bicicleta
Norte,Mujer,Suba,57.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Carro
Occidental,Mujer,Fontibón,52.0,4.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Carro
Sur occidental,Mujer,Tunjuelito,22.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Centro oriental,Mujer,Teusaquillo,41.0,4.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,SITP
Sur occidental,Mujer,Ciudad Bolívar,50.0,1.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,SITP
Centro oriental,Mujer,Teusaquillo,64.0,5.0,0,Neutro,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Inseguro,0,Transmilenio
Centro oriental,Mujer,Teusaquillo,69.0,5.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Sur occidental,Mujer,Bosa,58.0,2.0,1,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,SITP
Centro,Mujer,Candelaria,41.0,1.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,SITP
Centro oriental,Mujer,Teusaquillo,48.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Inseguro,0,Transmilenio
Centro,Mujer,Puente Aranda,62.0,3.0,0,Seguro,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Carro
Centro oriental,Mujer,Teusaquillo,57.0,4.0,0,Inseguro,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Bicicleta
Norte,Mujer,Usaquén,25.0,2.0,0,Inseguro,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Carro
Sur occidental,Mujer,Ciudad Bolívar,24.0,1.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Centro oriental,Mujer,Teusaquillo,62.0,4.0,0,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Caminar
Norte,Mujer,Suba,20.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Bicicleta
Sur oriental,Mujer,San Cristóbal,57.0,2.0,1,Neutro,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,SITP
Centro oriental,Mujer,Chapinero,34.0,4.0,0,Seguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Sur oriental,Mujer,Usme,53.0,1.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,1,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,31.0,1.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Norte,Mujer,Suba,77.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Caminar
Norte,Mujer,Usaquén,31.0,6.0,0,Neutro,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Bus/Buseta/Micro/Ejecutivo/Colectivo (colectivos de Soacha y otros municipios)
Sur occidental,Mujer,Ciudad Bolívar,49.0,1.0,1,Inseguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,SITP
Norte,Mujer,Usaquén,30.0,6.0,0,Seguro,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Carro
Sur oriental,Mujer,Rafael Uribe Uribe,27.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Occidental,Mujer,Engativá,42.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Mujer,Bosa,25.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,SITP
Occidental,Mujer,Engativá,60.0,3.0,1,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Caminar
Centro oriental,Mujer,Chapinero,54.0,4.0,0,Neutro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Neutro,0,Transmilenio
Sur oriental,Mujer,Usme,36.0,2.0,1,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Transmilenio
Centro oriental,Mujer,Chapinero,60.0,6.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Caminar
Sur occidental,Mujer,Ciudad Bolívar,32.0,1.0,0,Neutro,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Neutro,1,SITP
Centro oriental,Mujer,Teusaquillo,25.0,4.0,0,Neutro,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,SITP
Norte,Mujer,Suba,45.0,3.0,1,Seguro,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,20.0,2.0,1,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Norte,Mujer,Suba,46.0,2.0,1,Inseguro,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Centro,Mujer,Candelaria,60.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Occidental,Mujer,Engativá,25.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Bus/Buseta/Micro/Ejecutivo/Colectivo (colectivos de Soacha y otros municipios)
Centro oriental,Mujer,Chapinero,28.0,6.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Norte,Mujer,Suba,35.0,4.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,1,Carro
Sur occidental,Mujer,Bosa,55.0,2.0,1,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Sur oriental,Mujer,San Cristóbal,81.0,1.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Inseguro,0,Taxi
Centro oriental,Mujer,Chapinero,50.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur oriental,Mujer,San Cristóbal,62.0,2.0,1,Inseguro,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,SITP
Sur occidental,Mujer,Bosa,48.0,2.0,0,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Bus/Buseta/Micro/Ejecutivo/Colectivo (colectivos de Soacha y otros municipios)
Occidental,Mujer,Engativá,25.0,3.0,0,Inseguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Mujer,Bosa,45.0,2.0,0,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Sur occidental,Mujer,Bosa,75.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Norte,Mujer,Usaquén,33.0,2.0,0,Inseguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Inseguro,0,Caminar
Centro oriental,Mujer,Barrios Unidos,49.0,3.0,1,Inseguro,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,1,Moto particular
Centro oriental,Mujer,Chapinero,29.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro oriental,Mujer,Chapinero,23.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Centro,Mujer,Santa Fe,40.0,2.0,1,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,1,Transmilenio
Occidental,Mujer,Engativá,51.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,SITP
Sur oriental,Mujer,Usme,49.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,33.0,2.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Centro,Mujer,Santa Fe,20.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Moto particular
Centro,Mujer,Puente Aranda,30.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Carro
Centro oriental,Mujer,Chapinero,20.0,5.0,0,Seguro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Sur oriental,Mujer,Rafael Uribe Uribe,60.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro,Mujer,Puente Aranda,65.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Carro
Sur oriental,Mujer,Usme,57.0,1.0,1,Inseguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Transmilenio
Occidental,Mujer,Fontibón,57.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Seguro,1,SITP
Centro,Mujer,Candelaria,38.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,1,Caminar
Sur occidental,Mujer,Tunjuelito,22.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Occidental,Mujer,Fontibón,26.0,2.0,0,Seguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,SITP
Sur oriental,Mujer,Rafael Uribe Uribe,30.0,1.0,0,Seguro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Bicicleta
Sur occidental,Mujer,Bosa,65.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Centro oriental,Mujer,Teusaquillo,42.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Caminar
Occidental,Mujer,Engativá,22.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Moto particular
Occidental,Mujer,Fontibón,56.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Plataformas digitales
Centro,Mujer,Puente Aranda,23.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Taxi
Centro,Mujer,Candelaria,28.0,2.0,0,Neutro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Taxi
Norte,Mujer,Suba,20.0,6.0,0,Seguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Sur occidental,Mujer,Bosa,59.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Sur oriental,Mujer,Usme,37.0,2.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Centro,Mujer,Puente Aranda,68.0,3.0,0,Inseguro,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur oriental,Mujer,Rafael Uribe Uribe,18.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,1,Transmilenio
Norte,Mujer,Suba,60.0,3.0,1,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,SITP
Norte,Mujer,Suba,28.0,2.0,0,Seguro,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Centro,Mujer,Santa Fe,46.0,4.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Occidental,Mujer,Kennedy,50.0,2.0,0,Inseguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Centro oriental,Mujer,Chapinero,27.0,1.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Sur oriental,Mujer,Antonio Nariño,47.0,3.0,1,Seguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Sur oriental,Mujer,San Cristóbal,54.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Norte,Mujer,Suba,36.0,2.0,1,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Bicicleta
Centro,Mujer,Puente Aranda,36.0,3.0,0,Inseguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Carro
Centro,Mujer,Candelaria,23.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,1,Transmilenio
Centro oriental,Mujer,Chapinero,28.0,6.0,0,Seguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,SITP
Centro oriental,Mujer,Teusaquillo,30.0,4.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Carro
Centro,Mujer,Puente Aranda,20.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Norte,Mujer,Suba,28.0,3.0,0,Inseguro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Caminar
Sur oriental,Mujer,Usme,40.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur oriental,Mujer,Usme,25.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Neutro,0,SITP
Occidental,Mujer,Kennedy,58.0,3.0,0,Inseguro,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Carro
Sur occidental,Mujer,Ciudad Bolívar,31.0,1.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro,Mujer,Puente Aranda,66.0,3.0,0,Inseguro,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Carro
Centro,Mujer,Candelaria,36.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Sur oriental,Mujer,San Cristóbal,58.0,2.0,1,Inseguro,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur oriental,Mujer,Rafael Uribe Uribe,20.0,2.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Centro,Mujer,Santa Fe,77.0,3.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Occidental,Mujer,Engativá,21.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,SITP
Occidental,Mujer,Engativá,58.0,3.0,0,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Norte,Mujer,Suba,56.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,21.0,1.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Norte,Mujer,Usaquén,47.0,6.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Carro
Norte,Mujer,Usaquén,21.0,3.0,0,Seguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,45.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Seguro,0,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,53.0,1.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,1,Transmilenio
Sur occidental,Mujer,Bosa,21.0,2.0,1,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Inseguro,1,Transmilenio
Centro,Mujer,Puente Aranda,32.0,3.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Bicicleta
Sur oriental,Mujer,Usme,43.0,1.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,SITP
Norte,Mujer,Suba,39.0,3.0,0,Inseguro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Neutro,1,Carro
Occidental,Mujer,Engativá,58.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro,Mujer,Los Mártires,40.0,3.0,0,Seguro,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Centro oriental,Mujer,Barrios Unidos,35.0,5.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Plataformas digitales
Centro oriental,Mujer,Barrios Unidos,54.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Carro
Centro oriental,Mujer,Teusaquillo,28.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Patineta eléctrica
Centro,Mujer,Los Mártires,35.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,SITP
Centro,Mujer,Santa Fe,21.0,2.0,1,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Sur occidental,Mujer,Bosa,46.0,1.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,Transmilenio
Sur occidental,Mujer,Bosa,44.0,2.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Sur occidental,Mujer,Bosa,24.0,2.0,0,Inseguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Centro,Mujer,Los Mártires,72.0,3.0,0,Inseguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Caminar
Norte,Mujer,Suba,50.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,Moto particular
Sur occidental,Mujer,Bosa,31.0,2.0,1,Neutro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Moto particular
Norte,Mujer,Suba,58.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Neutro,0,Bicicleta
Sur occidental,Mujer,Bosa,25.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Sur oriental,Mujer,Rafael Uribe Uribe,52.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,SITP
Centro oriental,Mujer,Chapinero,62.0,6.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Norte,Mujer,Suba,45.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,Caminar
Centro,Mujer,Puente Aranda,48.0,3.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Taxi
Sur occidental,Mujer,Ciudad Bolívar,38.0,1.0,0,Seguro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Sur oriental,Mujer,San Cristóbal,32.0,1.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
