DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,Ciudad,Clase,Estrato
620521,235,1,1,1,1730.0262696,0,Centro poblado y rur,2.0
620522,235,1,1,1,167.83936002,0,Centro poblado y rur,2.0
620523,235,1,1,1,1750.1088773,0,Centro poblado y rur,2.0
620524,235,1,1,1,1080.2231131,0,Centro poblado y rur,2.0
620525,235,1,1,1,46.012635466,0,Cabecera,2.0
620526,235,1,1,1,1030.5818382,0,Centro poblado y rur,2.0
620527,235,1,1,1,42.699325797,0,Cabecera,2.0
620528,235,1,1,1,2318.8021217,0,Centro poblado y rur,2.0
620529,235,1,1,1,1375.1132005,0,Centro poblado y rur,2.0
620530,235,1,1,1,89.160290824,0,Cabecera,2.0
620531,235,1,1,1,841.84729823,0,Centro poblado y rur,2.0
620532,235,1,1,1,36.363569184,0,Cabecera,2.0
620533,235,1,1,1,1519.8576038,0,Centro poblado y rur,2.0
620534,235,1,1,1,2071.2035466,0,Centro poblado y rur,2.0
620535,235,1,1,1,1188.2454244,0,Centro poblado y rur,2.0
620536,235,1,1,1,1221.0267624,0,Centro poblado y rur,1.0
620537,235,1,1,1,1519.8576038,0,Centro poblado y rur,2.0
620538,235,1,1,1,61.343474454,0,Cabecera,2.0
620539,235,1,1,1,47.481939037,0,Cabecera,2.0
620540,235,1,1,1,1221.0267624,0,Centro poblado y rur,2.0
620541,235,1,1,1,56.516275769,0,Cabecera,2.0
620542,235,1,1,1,70.269988883,0,Cabecera,2.0
620543,235,1,1,1,71.149599736,0,Cabecera,2.0
620544,235,1,1,1,1188.2454244,0,Centro poblado y rur,2.0
620545,235,1,1,1,1614.709119,0,Centro poblado y rur,9.0
620546,235,1,1,1,1375.1132005,0,Centro poblado y rur,3.0
620547,235,1,1,1,92.636327755,0,Cabecera,2.0
620548,235,1,1,1,40.220191125,0,Cabecera,2.0
620549,235,1,1,1,61.207644754,0,Cabecera,2.0
620550,235,1,1,1,2629.2127678,0,Centro poblado y rur,2.0
620551,235,1,1,1,1225.0185909,0,Centro poblado y rur,2.0
620552,235,1,1,1,40.895649636,0,Cabecera,2.0
620553,235,1,1,1,1030.5818382,0,Centro poblado y rur,2.0
620554,235,1,1,1,1067.3550048,0,Centro poblado y rur,2.0
620555,235,1,1,1,61.486240272,0,Cabecera,2.0
620556,235,1,1,1,838.76059499,0,Centro poblado y rur,2.0
620557,235,1,1,1,49.234197521,0,Cabecera,2.0
620558,235,1,1,1,1221.0267624,0,Centro poblado y rur,2.0
620559,235,1,1,1,1519.8576038,0,Centro poblado y rur,2.0
620560,235,1,1,1,49.234197521,0,Cabecera,2.0
620561,235,1,1,1,86.979786921,0,Cabecera,2.0
620562,235,1,1,1,79.838266248,0,Cabecera,2.0
620563,235,1,1,1,68.948899071,0,Cabecera,2.0
620564,235,1,1,1,61.486240272,0,Cabecera,2.0
620565,235,1,1,1,1188.2454244,0,Centro poblado y rur,2.0
620566,235,1,1,1,2586.8040887,0,Centro poblado y rur,1.0
620567,235,1,1,1,32.907429102,0,Cabecera,2.0
620568,235,1,1,1,2304.7139097,0,Centro poblado y rur,2.0
620569,235,1,1,1,1424.2641948,0,Centro poblado y rur,1.0
620570,235,1,1,1,1840.2168255,0,Centro poblado y rur,2.0
620571,235,1,1,1,1547.279679,0,Centro poblado y rur,2.0
620572,235,1,1,1,1413.7531309,0,Centro poblado y rur,2.0
620573,235,1,1,1,1529.1996385,0,Centro poblado y rur,1.0
620574,235,1,1,1,1375.1132005,0,Centro poblado y rur,1.0
620575,235,1,1,1,1188.2454244,0,Centro poblado y rur,2.0
620576,235,1,1,1,993.0002606,0,Cabecera,3.0
620577,235,1,1,1,50.887064591,0,Cabecera,3.0
620578,235,1,1,1,712.63734543,0,Centro poblado y rur,2.0
620579,235,1,1,1,1033.5950678,0,Centro poblado y rur,2.0
620580,235,1,1,1,626.49303125,0,Centro poblado y rur,1.0
620581,235,1,1,1,594.54423417,0,Centro poblado y rur,1.0
620582,235,1,1,1,1678.7113684,0,Centro poblado y rur,2.0
620583,235,1,1,1,978.7893048,0,Centro poblado y rur,2.0
620584,235,1,1,1,592.75439115,0,Centro poblado y rur,2.0
620585,235,1,1,1,515.656511,0,Centro poblado y rur,2.0
620586,235,1,1,1,723.78038274,0,Centro poblado y rur,2.0
620587,235,1,1,1,419.67784211,0,Centro poblado y rur,2.0
620588,235,1,1,1,515.656511,0,Centro poblado y rur,1.0
620589,235,1,1,1,419.67784211,0,Centro poblado y rur,2.0
620590,235,1,1,1,1140.1239352,0,Centro poblado y rur,1.0
620591,235,1,1,1,760.46796105,0,Centro poblado y rur,2.0
620592,235,1,1,1,515.656511,0,Centro poblado y rur,1.0
620593,235,1,1,1,515.656511,0,Centro poblado y rur,2.0
620594,235,1,1,1,626.49303125,0,Centro poblado y rur,1.0
620595,235,1,1,1,626.49303125,0,Centro poblado y rur,2.0
620596,235,1,1,1,1667.8353528,0,Centro poblado y rur,2.0
620597,235,1,1,1,515.656511,0,Centro poblado y rur,2.0
620598,235,1,1,1,760.46796105,0,Centro poblado y rur,2.0
620599,235,1,1,1,1160.4311274,0,Centro poblado y rur,2.0
620600,235,1,1,1,515.656511,0,Centro poblado y rur,2.0
620601,235,1,1,1,419.67784211,0,Centro poblado y rur,2.0
620602,235,1,1,1,626.49303125,0,Centro poblado y rur,2.0
620603,235,1,1,1,705.38075442,0,Centro poblado y rur,2.0
620604,235,1,1,1,688.04441229,0,Centro poblado y rur,2.0
620605,235,1,1,1,421.22228872,0,Centro poblado y rur,2.0
620606,235,1,1,1,940.31188346,0,Centro poblado y rur,2.0
620607,235,1,1,1,626.49303125,0,Centro poblado y rur,2.0
620608,235,1,1,1,515.656511,0,Centro poblado y rur,2.0
620609,235,1,1,1,626.49303125,0,Centro poblado y rur,2.0
620610,235,1,1,1,1057.677028,0,Centro poblado y rur,2.0
620611,235,1,1,1,594.54423417,0,Centro poblado y rur,2.0
620612,235,1,1,1,852.40628543,0,Centro poblado y rur,2.0
620613,235,1,1,1,610.94653214,0,Centro poblado y rur,2.0
620615,235,1,1,1,1124.695157,0,Centro poblado y rur,2.0
620616,235,1,1,1,515.656511,0,Centro poblado y rur,2.0
620617,235,1,1,1,806.78999398,0,Centro poblado y rur,2.0
620618,235,1,1,1,77.82558587,Villavicencio,Cabecera,5.0
620619,235,1,1,1,69.556173658,Villavicencio,Cabecera,5.0
620620,235,1,1,1,119.98507059,Villavicencio,Cabecera,1.0
620621,235,1,1,1,59.069211668,Villavicencio,Cabecera,1.0
620622,235,1,1,1,58.275983558,Villavicencio,Cabecera,1.0
620623,235,1,1,1,54.361661655,Villavicencio,Cabecera,2.0
620624,235,1,1,1,70.373484103,Villavicencio,Cabecera,3.0
620625,235,1,1,1,57.211099668,Villavicencio,Cabecera,3.0
620626,235,1,1,1,77.517611222,Villavicencio,Cabecera,3.0
620627,235,1,1,1,69.465717474,Villavicencio,Cabecera,2.0
620628,235,1,1,1,121.53403143,Villavicencio,Cabecera,4.0
620629,235,1,1,1,95.96218986,Villavicencio,Cabecera,2.0
620630,235,1,1,1,70.949538444,Villavicencio,Cabecera,3.0
620631,235,1,1,1,56.359904325,Villavicencio,Cabecera,3.0
620632,235,1,1,1,63.97479324,Villavicencio,Cabecera,3.0
620633,235,1,1,1,124.66062117,Villavicencio,Cabecera,1.0
620634,235,1,1,1,46.202344006,Villavicencio,Cabecera,3.0
620635,235,1,1,1,82.727680289,Villavicencio,Cabecera,6.0
620636,235,1,1,1,79.87636449,Villavicencio,Cabecera,3.0
620637,235,1,1,1,95.89007018,Villavicencio,Cabecera,4.0
620638,235,1,1,1,101.406663,Villavicencio,Cabecera,4.0
620639,235,1,1,1,86.647785942,Villavicencio,Cabecera,2.0
620640,235,1,1,1,73.579677138,Villavicencio,Cabecera,2.0
620641,235,1,1,1,67.860297729,Villavicencio,Cabecera,3.0
620642,235,1,1,1,87.141633088,Villavicencio,Cabecera,2.0
620643,235,1,1,1,64.320108772,Villavicencio,Cabecera,1.0
620644,235,1,1,1,76.009654979,Villavicencio,Cabecera,1.0
620645,235,1,1,1,63.016571594,Villavicencio,Cabecera,1.0
620646,235,1,1,1,86.601439248,Villavicencio,Cabecera,3.0
620647,235,1,1,1,79.482914055,Villavicencio,Cabecera,1.0
620648,235,1,1,1,47.637435393,Villavicencio,Cabecera,2.0
620649,235,1,1,1,83.390397585,Villavicencio,Cabecera,2.0
620651,235,1,1,1,47.637435393,Villavicencio,Cabecera,2.0
620652,235,1,1,1,41.893008882,Villavicencio,Cabecera,2.0
620653,235,1,1,1,46.958535409,Villavicencio,Cabecera,2.0
620654,235,1,1,1,84.806457722,Villavicencio,Cabecera,2.0
620655,235,1,1,1,101.6652386,Villavicencio,Cabecera,2.0
620656,235,1,1,1,110.92267332,Villavicencio,Cabecera,2.0
620657,235,1,1,1,69.366906812,Villavicencio,Cabecera,3.0
620659,235,1,1,1,110.59725451,Villavicencio,Cabecera,3.0
620660,235,1,1,1,70.921169777,Villavicencio,Cabecera,1.0
620661,235,1,1,1,76.558988384,Villavicencio,Cabecera,4.0
620662,235,1,1,1,84.677050546,Villavicencio,Cabecera,4.0
620663,235,1,1,1,89.63564063,Villavicencio,Cabecera,3.0
620664,235,1,1,1,60.171611607,Villavicencio,Cabecera,3.0
620665,235,1,1,1,80.462872505,Villavicencio,Cabecera,4.0
620666,235,1,1,1,67.611395656,Villavicencio,Cabecera,4.0
620667,235,1,1,1,66.631594208,Villavicencio,Cabecera,3.0
620668,235,1,1,1,72.537865345,Villavicencio,Cabecera,3.0
620669,235,1,1,1,61.819124639,Villavicencio,Cabecera,3.0
620670,235,1,1,1,66.633645353,Villavicencio,Cabecera,3.0
620671,235,1,1,1,86.647785942,Villavicencio,Cabecera,2.0
620672,235,1,1,1,100.22614326,Villavicencio,Cabecera,3.0
620673,235,1,1,1,67.895163074,Villavicencio,Cabecera,2.0
620674,235,1,1,1,93.127241369,Villavicencio,Cabecera,3.0
620676,235,1,1,1,90.24824569,Villavicencio,Cabecera,4.0
620678,235,1,1,1,2411.2152154,0,Cabecera,1.0
620679,235,1,1,1,2029.3763806,0,Cabecera,1.0
620680,235,1,1,1,55.016158665,Villavicencio,Cabecera,3.0
620681,235,1,1,1,2816.8974079,0,Cabecera,
620682,235,1,1,1,2739.7378247,0,Cabecera,
620683,235,1,1,1,121.68799559,Villavicencio,Cabecera,3.0
620684,235,1,1,1,123.56660276,Villavicencio,Cabecera,3.0
620685,235,1,1,1,88.147148362,Villavicencio,Cabecera,3.0
620686,235,1,1,1,78.895022889,Villavicencio,Cabecera,3.0
620687,235,1,1,1,79.722434653,Villavicencio,Cabecera,3.0
620688,235,1,1,1,103.65233722,Villavicencio,Cabecera,3.0
620689,235,1,1,1,96.365667372,Villavicencio,Cabecera,3.0
620690,235,1,1,1,123.56660276,Villavicencio,Cabecera,3.0
620691,235,1,1,1,95.892785513,Villavicencio,Cabecera,3.0
620692,235,1,1,1,96.763540641,Villavicencio,Cabecera,2.0
620693,235,1,1,1,100.63018996,Villavicencio,Cabecera,2.0
620694,235,1,1,1,121.13413112,Villavicencio,Cabecera,2.0
620695,235,1,1,1,92.341200865,Villavicencio,Cabecera,1.0
620696,235,1,1,1,78.31372749,Villavicencio,Cabecera,2.0
620697,235,1,1,1,66.569683699,Villavicencio,Cabecera,2.0
620698,235,1,1,1,87.382338947,Villavicencio,Cabecera,1.0
620699,235,1,1,1,75.891436444,Villavicencio,Cabecera,2.0
620700,235,1,1,1,41.716333917,Villavicencio,Cabecera,1.0
620701,235,1,1,1,75.823119843,Villavicencio,Cabecera,2.0
620702,235,1,1,1,86.807881882,Villavicencio,Cabecera,2.0
620703,235,1,1,1,96.050166119,Villavicencio,Cabecera,1.0
620704,235,1,1,1,137.95494679,Villavicencio,Cabecera,1.0
620705,235,1,1,1,124.09152043,Villavicencio,Cabecera,1.0
620706,235,1,1,1,77.617170564,Villavicencio,Cabecera,1.0
620707,235,1,1,1,129.01805419,Villavicencio,Cabecera,1.0
620708,235,1,1,1,81.114466959,Villavicencio,Cabecera,1.0
620709,235,1,1,1,87.141633088,Villavicencio,Cabecera,1.0
620710,235,1,1,1,116.18884412,Villavicencio,Cabecera,1.0
620711,235,1,1,1,68.736205429,Villavicencio,Cabecera,1.0
620712,235,1,1,1,114.68271483,Villavicencio,Cabecera,1.0
620713,235,1,1,1,101.54212166,Villavicencio,Cabecera,1.0
620714,235,1,1,1,80.702798046,Villavicencio,Cabecera,1.0
620715,235,1,1,1,58.788316841,Villavicencio,Cabecera,1.0
620716,235,1,1,1,113.30486111,Villavicencio,Cabecera,1.0
620717,235,1,1,1,68.736205429,Villavicencio,Cabecera,1.0
620718,235,1,1,1,94.249899903,Villavicencio,Cabecera,2.0
620719,235,1,1,1,91.954400332,Villavicencio,Cabecera,1.0
620720,235,1,1,1,76.431674244,Villavicencio,Cabecera,1.0
620721,235,1,1,1,72.688629167,Villavicencio,Cabecera,2.0
620722,235,1,1,1,56.915722853,Villavicencio,Cabecera,1.0
620723,235,1,1,1,92.674952072,Villavicencio,Cabecera,2.0
620724,235,1,1,1,75.983215783,Villavicencio,Cabecera,2.0
620725,235,1,1,1,95.556318973,Villavicencio,Cabecera,2.0
620726,235,1,1,1,56.915722853,Villavicencio,Cabecera,1.0
620727,235,1,1,1,76.216159344,Villavicencio,Cabecera,2.0
620728,235,1,1,1,68.939733574,Villavicencio,Cabecera,2.0
620729,235,1,1,1,64.195221139,Villavicencio,Cabecera,2.0
620730,235,1,1,1,72.537865345,Villavicencio,Cabecera,2.0
620731,235,1,1,1,77.229126726,Villavicencio,Cabecera,2.0
620732,235,1,1,1,76.951000721,Villavicencio,Cabecera,2.0
620733,235,1,1,1,72.206488285,Villavicencio,Cabecera,2.0
620734,235,1,1,1,56.276732625,Villavicencio,Cabecera,2.0
620736,235,1,1,1,60.58838244,Villavicencio,Cabecera,2.0
620737,235,1,1,1,93.068640325,Villavicencio,Cabecera,3.0
620738,235,1,1,1,49.975234015,Villavicencio,Cabecera,1.0
620739,235,1,1,1,52.853854484,Villavicencio,Cabecera,1.0
620740,235,1,1,1,45.735848721,Villavicencio,Cabecera,1.0
620741,235,1,1,1,61.315390842,Villavicencio,Cabecera,1.0
620742,235,1,1,1,55.632394566,Villavicencio,Cabecera,1.0
620743,235,1,1,1,92.040303148,Villavicencio,Cabecera,1.0
620744,235,1,1,1,90.850598343,Villavicencio,Cabecera,2.0
620745,235,1,1,1,125.23887767,Villavicencio,Cabecera,1.0
620746,235,1,1,1,131.41544302,Villavicencio,Cabecera,1.0
620747,235,1,1,1,115.84369009,Villavicencio,Cabecera,1.0
620748,235,1,1,1,101.89566846,Villavicencio,Cabecera,1.0
620749,235,1,1,1,88.689464076,Villavicencio,Cabecera,1.0
620750,235,1,1,1,108.30973243,Villavicencio,Cabecera,1.0
620751,235,1,1,1,108.17410054,Villavicencio,Cabecera,1.0
620752,235,1,1,1,94.075664512,Villavicencio,Cabecera,1.0
620753,235,1,1,1,112.79751864,Villavicencio,Cabecera,1.0
620754,235,1,1,1,93.97528086,Villavicencio,Cabecera,1.0
620755,235,1,1,1,77.814464838,Villavicencio,Cabecera,1.0
620756,235,1,1,1,89.072798704,Villavicencio,Cabecera,1.0
620757,235,1,1,1,83.772509464,Villavicencio,Cabecera,1.0
620758,235,1,1,1,94.350073733,Villavicencio,Cabecera,1.0
620759,235,1,1,1,124.27776666,Villavicencio,Cabecera,1.0
620760,235,1,1,1,113.68602237,Villavicencio,Cabecera,1.0
620761,235,1,1,1,88.660615472,Villavicencio,Cabecera,1.0
620762,235,1,1,1,65.909932945,Villavicencio,Cabecera,1.0
620763,235,1,1,1,64.309550243,Villavicencio,Cabecera,1.0
620764,235,1,1,1,50.692675522,Villavicencio,Cabecera,1.0
620765,235,1,1,1,74.139961657,Villavicencio,Cabecera,1.0
620766,235,1,1,1,60.576625886,Villavicencio,Cabecera,1.0
620767,235,1,1,1,100.90281311,Villavicencio,Cabecera,1.0
620768,235,1,1,1,114.68271483,Villavicencio,Cabecera,2.0
620769,235,1,1,1,105.56022615,Villavicencio,Cabecera,1.0
620770,235,1,1,1,64.736791361,Villavicencio,Cabecera,1.0
620771,235,1,1,1,113.73744118,Villavicencio,Cabecera,1.0
620772,235,1,1,1,72.685630848,Villavicencio,Cabecera,1.0
620773,235,1,1,1,55.293451795,Villavicencio,Cabecera,1.0
620774,235,1,1,1,106.53694595,Villavicencio,Cabecera,1.0
620775,235,1,1,1,100.14310226,Villavicencio,Cabecera,1.0
620776,235,1,1,1,45.794849725,Villavicencio,Cabecera,1.0
620777,235,1,1,1,92.674952072,Villavicencio,Cabecera,2.0
620778,235,1,1,1,106.34046457,Villavicencio,Cabecera,1.0
620779,235,1,1,1,99.436934806,Villavicencio,Cabecera,1.0
620780,235,1,1,1,77.899348851,Villavicencio,Cabecera,4.0
620781,235,1,1,1,59.362200556,Villavicencio,Cabecera,1.0
620782,235,1,1,1,95.407264937,Villavicencio,Cabecera,1.0
620783,235,1,1,1,77.09986942,Villavicencio,Cabecera,2.0
620784,235,1,1,1,79.984869996,Villavicencio,Cabecera,3.0
620785,235,1,1,1,77.807569512,Villavicencio,Cabecera,3.0
620786,235,1,1,1,92.674952072,Villavicencio,Cabecera,3.0
620787,235,1,1,1,70.804865811,Villavicencio,Cabecera,2.0
620788,235,1,1,1,78.42746978,Villavicencio,Cabecera,4.0
620789,235,1,1,1,77.983007348,Villavicencio,Cabecera,4.0
620790,235,1,1,1,98.01077281,Villavicencio,Cabecera,3.0
620791,235,1,1,1,85.58035892,Villavicencio,Cabecera,3.0
620792,235,1,1,1,79.416984712,Villavicencio,Cabecera,3.0
620793,235,1,1,1,59.200199255,Villavicencio,Cabecera,3.0
620794,235,1,1,1,55.522061779,Villavicencio,Cabecera,3.0
620795,235,1,1,1,70.893643044,Villavicencio,Cabecera,3.0
620796,235,1,1,1,74.189856049,Villavicencio,Cabecera,4.0
620797,235,1,1,1,96.050166119,Villavicencio,Cabecera,2.0
620798,235,1,1,1,127.83112535,Villavicencio,Cabecera,2.0
620799,235,1,1,1,97.17406614,Villavicencio,Cabecera,3.0
620800,235,1,1,1,63.735830878,Villavicencio,Cabecera,2.0
620801,235,1,1,1,61.513968673,Villavicencio,Cabecera,4.0
620802,235,1,1,1,89.949218187,Villavicencio,Cabecera,4.0
620803,235,1,1,1,107.51504516,Villavicencio,Cabecera,3.0
620804,235,1,1,1,93.479218621,Villavicencio,Cabecera,3.0
620805,235,1,1,1,70.672048102,Villavicencio,Cabecera,2.0
620806,235,1,1,1,78.192760114,Villavicencio,Cabecera,2.0
620807,235,1,1,1,78.755508886,Villavicencio,Cabecera,2.0
620808,235,1,1,1,126.29118392,Villavicencio,Cabecera,1.0
620809,235,1,1,1,75.206871408,Villavicencio,Cabecera,3.0
620811,235,1,1,1,685.901986,0,Cabecera,2.0
620812,235,1,1,1,325.19842866,0,Centro poblado y rur,2.0
620813,235,1,1,1,2681.2448523,0,Cabecera,1.0
620814,235,1,1,1,2339.6037784,0,Cabecera,1.0
620815,235,1,1,1,3158.6893808,0,Cabecera,1.0
620816,235,1,1,1,3169.6627196,0,Cabecera,1.0
620817,235,1,1,1,2058.8841861,0,Cabecera,1.0
620818,235,1,1,1,2681.2448523,0,Cabecera,1.0
620819,235,1,1,1,3250.1894763,0,Cabecera,2.0
620820,235,1,1,1,2703.5421439,0,Cabecera,2.0
620821,235,1,1,1,2590.7660418,0,Cabecera,2.0
620822,235,1,1,1,3267.9361239,0,Cabecera,2.0
620823,235,1,1,1,2995.0823912,0,Cabecera,1.0
620824,235,1,1,1,2801.6906311,0,Cabecera,2.0
620825,235,1,1,1,4500.1430587,0,Cabecera,1.0
620826,235,1,1,1,5009.8384675,0,Cabecera,1.0
620827,235,1,1,1,3022.9489345,0,Cabecera,1.0
620828,235,1,1,1,2824.9772852,0,Cabecera,2.0
620829,235,1,1,1,2242.0090746,0,Cabecera,1.0
620830,235,1,1,1,2590.7660418,0,Cabecera,2.0
620831,235,1,1,1,3767.5530269,0,Cabecera,1.0
620832,235,1,1,1,1360.0063555,0,Centro poblado y rur,2.0
620833,235,1,1,1,3407.6962355,0,Centro poblado y rur,1.0
620834,235,1,1,1,1334.7328754,0,Centro poblado y rur,1.0
620835,235,1,1,1,3130.7965051,0,Centro poblado y rur,1.0
620836,235,1,1,1,3296.485608,0,Centro poblado y rur,1.0
620837,235,1,1,1,1225.1284361,0,Centro poblado y rur,1.0
620838,235,1,1,1,3238.554023,0,Centro poblado y rur,1.0
620839,235,1,1,1,89.905697721,Bucaramanga,Cabecera,1.0
620840,235,1,1,1,105.75406185,Bucaramanga,Cabecera,1.0
620841,235,1,1,1,132.28929604,Bucaramanga,Cabecera,1.0
620842,235,1,1,1,86.65145616,Bucaramanga,Cabecera,1.0
620843,235,1,1,1,81.253738407,Bucaramanga,Cabecera,2.0
620844,235,1,1,1,115.60465811,Bucaramanga,Cabecera,2.0
620845,235,1,1,1,141.04810548,Bucaramanga,Cabecera,1.0
620846,235,1,1,1,132.1279273,Bucaramanga,Cabecera,1.0
620847,235,1,1,1,135.56500833,Bucaramanga,Cabecera,1.0
620848,235,1,1,1,102.7596961,Bucaramanga,Cabecera,1.0
620849,235,1,1,1,98.451502992,Bucaramanga,Cabecera,2.0
620850,235,1,1,1,122.44222657,Bucaramanga,Cabecera,2.0
620851,235,1,1,1,128.45390932,Bucaramanga,Cabecera,1.0
620852,235,1,1,1,61.812210489,Bucaramanga,Cabecera,2.0
620853,235,1,1,1,78.193597037,Bucaramanga,Cabecera,1.0
620854,235,1,1,1,61.103556311,Bucaramanga,Cabecera,2.0
620855,235,1,1,1,113.19219612,Bucaramanga,Cabecera,2.0
620856,235,1,1,1,69.945287935,Bucaramanga,Cabecera,2.0
620857,235,1,1,1,106.21784098,Bucaramanga,Cabecera,2.0
620858,235,1,1,1,108.25153763,Bucaramanga,Cabecera,2.0
620859,235,1,1,1,96.140056228,Bucaramanga,Cabecera,1.0
620860,235,1,1,1,105.98220857,Bucaramanga,Cabecera,2.0
620861,235,1,1,1,95.649377628,Bucaramanga,Cabecera,2.0
620862,235,1,1,1,94.780117621,Bucaramanga,Cabecera,2.0
620863,235,1,1,1,84.909658873,Bucaramanga,Cabecera,2.0
620864,235,1,1,1,72.237346788,Bucaramanga,Cabecera,2.0
620865,235,1,1,1,70.253441807,Bucaramanga,Cabecera,2.0
620866,235,1,1,1,64.376468909,Bucaramanga,Cabecera,1.0
620867,235,1,1,1,66.096288657,Bucaramanga,Cabecera,2.0
620868,235,1,1,1,105.41815595,Bucaramanga,Cabecera,2.0
620869,235,1,1,1,86.141391592,Bucaramanga,Cabecera,2.0
620870,235,1,1,1,90.079937222,Bucaramanga,Cabecera,2.0
620871,235,1,1,1,129.3495339,Bucaramanga,Cabecera,2.0
620872,235,1,1,1,59.286878176,Bucaramanga,Cabecera,1.0
620873,235,1,1,1,50.355557352,Bucaramanga,Cabecera,1.0
620874,235,1,1,1,66.067639367,Bucaramanga,Cabecera,1.0
620875,235,1,1,1,98.721557087,Bucaramanga,Cabecera,2.0
620876,235,1,1,1,56.936201314,Bucaramanga,Cabecera,2.0
620877,235,1,1,1,65.255879502,Bucaramanga,Cabecera,2.0
620878,235,1,1,1,89.851989539,Bucaramanga,Cabecera,2.0
620879,235,1,1,1,76.236643693,Bucaramanga,Cabecera,2.0
620880,235,1,1,1,97.348480439,Bucaramanga,Cabecera,2.0
620881,235,1,1,1,123.31163532,Bucaramanga,Cabecera,4.0
620882,235,1,1,1,85.456974684,Bucaramanga,Cabecera,4.0
620883,235,1,1,1,112.08053873,Bucaramanga,Cabecera,4.0
620884,235,1,1,1,68.740152793,Bucaramanga,Cabecera,2.0
620885,235,1,1,1,140.47091009,Bucaramanga,Cabecera,2.0
620886,235,1,1,1,126.64761701,Bucaramanga,Cabecera,2.0
620887,235,1,1,1,75.928547021,Bucaramanga,Cabecera,4.0
620888,235,1,1,1,134.51151229,Bucaramanga,Cabecera,2.0
620889,235,1,1,1,130.32266173,Bucaramanga,Cabecera,2.0
620890,235,1,1,1,59.192880231,Bucaramanga,Cabecera,2.0
620891,235,1,1,1,61.200267275,Bucaramanga,Cabecera,2.0
620892,235,1,1,1,79.52651445,Bucaramanga,Cabecera,2.0
620893,235,1,1,1,55.053303042,Bucaramanga,Cabecera,2.0
620894,235,1,1,1,63.421405105,Bucaramanga,Cabecera,4.0
620895,235,1,1,1,68.740152793,Bucaramanga,Cabecera,4.0
620896,235,1,1,1,156.38719407,Bucaramanga,Cabecera,4.0
620897,235,1,1,1,162.44497994,Bucaramanga,Cabecera,4.0
620898,235,1,1,1,59.248711188,Bucaramanga,Cabecera,4.0
620899,235,1,1,1,60.742837617,Bucaramanga,Cabecera,4.0
620900,235,1,1,1,69.306039721,Bucaramanga,Cabecera,4.0
620901,235,1,1,1,140.26894326,Bucaramanga,Cabecera,4.0
620902,235,1,1,1,71.802542717,Bucaramanga,Cabecera,4.0
620903,235,1,1,1,91.719398171,Bucaramanga,Cabecera,2.0
620904,235,1,1,1,113.90597235,Bucaramanga,Cabecera,2.0
620905,235,1,1,1,79.76054777,Bucaramanga,Cabecera,2.0
620906,235,1,1,1,88.27992074,Bucaramanga,Cabecera,4.0
620907,235,1,1,1,103.37407814,Bucaramanga,Cabecera,4.0
620908,235,1,1,1,94.897033344,Bucaramanga,Cabecera,4.0
620909,235,1,1,1,72.152506794,Bucaramanga,Cabecera,4.0
620910,235,1,1,1,83.406503506,Bucaramanga,Cabecera,4.0
620911,235,1,1,1,73.986981191,Bucaramanga,Cabecera,4.0
620912,235,1,1,1,73.986981191,Bucaramanga,Cabecera,4.0
620913,235,1,1,1,117.68298331,Bucaramanga,Cabecera,3.0
620914,235,1,1,1,98.503702117,Bucaramanga,Cabecera,3.0
620915,235,1,1,1,102.09350115,Bucaramanga,Cabecera,3.0
620916,235,1,1,1,92.062831933,Bucaramanga,Cabecera,2.0
620917,235,1,1,1,109.69493809,Bucaramanga,Cabecera,2.0
620918,235,1,1,1,107.79127825,Bucaramanga,Cabecera,2.0
620919,235,1,1,1,113.75311981,Bucaramanga,Cabecera,3.0
620920,235,1,1,1,94.199533504,Bucaramanga,Cabecera,3.0
620921,235,1,1,1,110.46215522,Bucaramanga,Cabecera,2.0
620922,235,1,1,1,85.621961749,Bucaramanga,Cabecera,3.0
620923,235,1,1,1,76.298037226,Bucaramanga,Cabecera,3.0
620924,235,1,1,1,82.207756879,Bucaramanga,Cabecera,3.0
620925,235,1,1,1,133.63672281,Bucaramanga,Cabecera,2.0
620926,235,1,1,1,92.673892785,Bucaramanga,Cabecera,3.0
620927,235,1,1,1,76.236643693,Bucaramanga,Cabecera,3.0
620928,235,1,1,1,73.986981191,Bucaramanga,Cabecera,3.0
620929,235,1,1,1,98.721557087,Bucaramanga,Cabecera,3.0
620930,235,1,1,1,73.986981191,Bucaramanga,Cabecera,3.0
620931,235,1,1,1,79.532751755,Bucaramanga,Cabecera,3.0
620932,235,1,1,1,79.532751755,Bucaramanga,Cabecera,3.0
