DIRECTORIO,Victima_hurto_residencial_2022,Hurto_objeto_personal_2022,Victima_delito_cibernetico_2022,Implicado_violencia_fisica_2022,Victima_fraude_2022,Victima_amenazas_2022,Victima_acoso_laboral_2022,Victima_acoso_escolar_2022,Victima_secuestro_2022,Victima_invasiones_domiciliarias_2022,Victima_desplazamiento_2022,Victima_acoso_callejero_2022,Victima_acoso_sexual_2022
601724,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601725,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601725,,1,0,0,0,0,0,0,0,0,0,0,0
601726,0.0,1,0,0,0,0,0,0,0,0,0,0,0
601727,0.0,0,0,0,1,0,0,0,0,0,0,0,0
601727,,0,0,0,0,0,0,0,0,0,0,0,0
601728,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601728,,0,0,0,0,0,0,0,0,0,0,0,0
601729,,0,0,0,0,0,0,0,0,0,0,0,0
601729,,0,0,0,0,0,0,0,0,0,0,0,0
601729,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601729,,0,0,0,0,0,0,0,0,0,0,0,0
601729,,0,1,0,0,0,0,0,0,0,0,0,0
601730,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601730,,0,0,0,0,0,0,0,0,0,0,0,0
601730,,0,0,0,0,0,0,0,0,0,0,0,0
601730,,0,0,0,0,0,0,0,0,0,0,0,0
601730,,0,0,0,0,0,0,0,0,0,0,0,0
601731,0.0,0,0,1,0,0,0,0,0,0,0,0,0
601732,0.0,0,0,0,1,0,1,0,0,0,0,0,0
601732,,0,0,1,0,0,0,0,0,0,0,0,0
601733,1.0,0,0,0,0,0,0,0,0,0,0,0,0
601733,,0,0,0,0,0,0,0,0,0,0,0,0
601734,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601734,,0,0,0,0,0,0,0,0,0,0,0,0
601735,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601735,,0,0,0,0,0,0,0,0,0,0,0,0
601736,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601737,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601738,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601738,,0,0,0,0,0,0,0,0,0,0,0,0
601739,1.0,0,0,0,0,0,0,0,0,0,0,0,0
601739,,0,0,0,0,0,0,0,0,0,0,0,0
601739,,0,0,0,0,0,0,1,0,0,0,1,0
601740,,0,0,0,0,0,0,0,0,0,0,0,0
601740,,0,0,0,0,0,0,0,0,0,0,0,0
601740,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601740,,0,0,0,0,0,0,0,0,0,0,0,0
601740,,0,0,0,0,0,0,0,0,0,0,0,0
601740,,0,0,0,0,0,0,0,0,0,0,0,0
601741,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601741,,0,0,0,0,0,0,0,0,0,0,0,0
601741,,0,0,0,0,0,0,0,0,0,0,0,0
601742,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601742,,0,0,0,0,0,0,0,0,0,0,0,0
601743,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601743,,0,0,0,0,0,0,0,0,0,0,0,0
601743,,0,0,0,0,0,0,0,0,0,0,0,0
601743,,0,0,0,0,0,0,0,0,0,0,0,0
601744,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601745,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601745,,0,0,0,0,0,0,0,0,0,0,0,0
601746,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601746,,0,0,0,0,0,0,0,0,0,0,0,0
601746,,0,0,0,0,0,0,0,0,0,0,0,0
601747,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601748,,0,0,0,0,0,0,0,0,0,0,0,0
601748,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601748,,0,0,0,0,0,0,0,0,0,0,0,0
601749,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601749,,0,0,0,0,0,0,0,0,0,0,0,0
601750,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601750,,0,0,0,0,0,0,0,0,0,0,0,0
601750,,0,0,0,0,0,0,0,0,0,0,0,0
601751,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601752,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601752,,0,0,0,0,0,0,0,0,0,0,0,0
601752,,0,0,0,0,0,0,0,0,0,0,0,0
601752,,0,0,0,0,0,0,0,0,0,0,0,0
601752,,0,0,0,0,0,0,0,0,0,0,0,0
601753,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601754,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601755,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601755,,0,0,0,0,0,0,0,0,0,0,0,0
601755,,0,0,0,0,0,0,0,0,0,0,0,0
601756,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601756,,0,0,0,0,0,0,0,0,0,0,0,0
601756,,0,0,0,0,0,0,0,0,0,0,0,0
601756,,0,0,0,0,0,0,0,0,0,0,0,0
601757,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601757,,0,0,0,0,0,0,0,0,0,0,0,0
601758,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601758,,0,0,0,0,0,0,0,0,0,0,0,0
601759,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601760,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601760,,0,0,0,0,0,0,0,0,0,0,0,0
601761,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601761,,0,0,0,0,0,0,0,0,0,0,0,0
601762,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601762,,0,0,0,0,0,0,0,0,0,0,0,0
601763,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601763,,0,0,0,0,0,0,0,0,0,0,0,0
601763,,0,0,0,0,0,0,0,0,0,0,0,0
601763,,0,0,0,0,0,0,0,0,0,0,0,0
601764,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601764,,0,0,0,0,0,0,0,0,0,0,0,0
601765,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601765,,0,0,0,0,0,0,0,0,0,0,0,0
601766,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601766,,0,0,0,0,0,0,0,0,0,0,0,0
601766,,0,0,0,0,0,0,0,0,0,0,0,0
601766,,0,0,0,0,0,0,0,0,0,0,0,0
601767,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601767,,0,0,0,0,0,0,0,0,0,0,0,0
601768,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601769,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601769,,0,0,0,0,0,0,0,0,0,0,0,0
601770,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601770,,0,0,0,0,0,0,0,0,0,0,0,0
601771,0.0,0,1,0,0,0,0,0,0,0,0,0,0
601772,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601772,,0,0,0,0,0,0,0,0,0,0,0,0
601772,,0,0,0,0,0,0,0,0,0,0,0,0
601773,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601773,,0,0,0,0,0,0,0,0,0,0,0,0
601774,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601774,,0,0,0,0,0,0,0,0,0,0,0,0
601775,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601775,,0,0,0,0,0,0,0,0,0,0,0,0
601776,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601776,,0,0,0,0,0,0,0,0,0,0,0,0
601776,,0,0,0,0,0,0,0,0,0,0,0,0
601776,,0,0,0,0,0,0,0,0,0,0,0,0
601777,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601778,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601778,,0,0,0,0,0,0,0,0,0,0,0,0
601778,,0,0,0,0,0,0,0,0,0,0,0,0
601778,,0,0,0,0,0,0,0,0,0,0,0,0
601778,,0,0,0,0,0,0,0,0,0,0,0,0
601779,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601780,0.0,1,0,0,0,0,0,0,0,0,0,0,0
601780,,0,0,0,0,0,0,0,0,0,0,0,0
601781,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601781,,0,0,0,0,0,0,0,0,0,0,0,0
601782,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601782,,0,0,0,0,0,0,0,0,0,0,0,0
601783,,0,0,0,0,0,0,0,0,0,0,0,0
601783,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601784,0.0,0,1,0,0,0,0,0,0,0,0,0,0
601784,,0,0,0,0,0,0,0,0,0,0,0,0
601785,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601786,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601786,,0,0,0,0,0,0,0,0,0,0,0,0
601787,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601787,,0,0,0,0,0,0,0,0,0,0,0,0
601787,,0,0,0,0,0,0,0,0,0,0,0,0
601787,,0,0,0,0,0,0,0,0,0,0,0,0
601788,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601788,,0,0,0,0,0,0,0,0,0,0,0,0
601788,,0,0,0,0,0,0,0,0,0,0,0,0
601789,0.0,0,0,0,0,1,0,0,0,0,0,0,0
601789,,0,0,0,0,0,0,0,0,0,0,0,0
601789,,0,0,0,0,0,0,0,0,0,0,0,0
601790,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601790,,0,0,0,0,0,0,0,0,0,0,0,0
601791,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601791,,0,0,0,0,0,0,0,0,0,0,0,0
601791,,0,0,0,0,0,0,0,0,0,0,0,0
601792,0.0,1,0,0,0,0,0,0,0,0,0,0,0
601792,,0,0,0,0,0,0,0,0,0,0,0,0
601793,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601793,,0,0,0,0,0,0,0,0,0,0,0,0
601794,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601794,,0,0,0,0,0,0,0,0,0,0,0,0
601795,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601795,,0,0,0,0,0,0,0,0,0,0,0,0
601796,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601796,,0,0,0,0,0,0,0,0,0,0,0,0
601797,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601797,,0,1,0,0,0,0,0,0,0,0,0,0
601797,,0,0,0,0,0,0,0,0,0,0,0,0
601797,,0,0,0,0,0,0,0,0,0,0,0,0
601797,,0,0,0,0,0,0,0,0,0,0,0,0
601797,,0,0,0,0,0,0,0,0,0,0,0,0
601797,,0,0,0,0,0,0,0,0,0,0,0,0
601798,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601798,,0,0,0,0,0,0,0,0,0,0,0,0
601798,,0,0,0,0,0,0,0,0,0,0,0,0
601800,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601800,,0,0,0,0,0,0,0,0,0,0,0,0
601801,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601801,,0,0,0,0,0,0,0,0,0,0,0,0
601802,0.0,0,0,0,0,0,0,0,0,0,0,1,0
601803,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601803,,0,0,0,0,0,0,0,0,0,0,0,0
601803,,0,0,0,0,0,0,0,0,0,0,0,0
601804,1.0,0,1,0,0,0,0,0,0,0,0,0,0
601805,1.0,0,0,0,0,0,0,0,0,0,0,0,0
601806,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601807,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601807,,0,0,0,0,0,0,0,0,0,0,0,0
601808,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601808,,0,0,0,0,0,0,0,0,0,0,0,0
601808,,0,0,0,0,0,0,0,0,0,0,0,0
601809,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601810,,0,0,0,0,0,0,0,0,0,0,0,0
601810,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601811,1.0,0,0,0,0,1,0,0,0,0,0,1,0
601811,,0,0,0,0,0,0,0,0,0,0,0,0
601812,0.0,0,0,0,0,0,0,0,0,0,0,1,0
601812,,0,0,0,0,0,0,0,0,0,0,1,0
601813,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601813,,0,0,0,0,0,0,0,0,0,0,0,0
601813,,0,0,0,0,0,0,0,0,0,0,0,0
601814,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601814,,0,0,0,0,0,0,0,0,0,0,0,0
601814,,0,0,0,0,0,0,0,0,0,0,0,0
601814,,0,0,0,0,0,0,0,0,0,0,0,0
601815,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601815,,0,0,0,0,0,0,0,0,0,0,0,0
601816,1.0,0,0,0,0,0,0,0,0,0,0,0,0
601816,,0,0,0,0,0,0,0,0,0,0,0,0
601816,,0,0,0,0,0,0,0,0,0,0,0,0
601817,0.0,0,0,0,1,1,0,0,0,0,0,0,0
601817,,0,0,0,0,0,0,0,0,0,0,0,0
601818,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601818,,0,0,0,0,0,0,0,0,0,0,0,0
601819,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601819,,0,0,0,0,0,0,0,0,0,0,0,0
601819,,0,0,0,0,0,0,0,0,0,0,0,0
601819,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601819,,0,0,0,0,0,0,0,0,0,0,0,0
601820,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601820,,0,0,0,0,0,0,0,0,0,0,0,0
601820,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601821,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601821,,0,0,0,0,0,0,0,0,0,0,0,0
601821,,0,0,0,0,0,0,0,0,0,0,0,0
601821,,0,0,0,0,0,0,0,0,0,0,0,0
601822,,0,0,0,0,0,0,0,0,0,0,0,0
601822,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601822,,0,0,0,0,0,0,0,0,0,0,0,0
601822,,0,0,0,0,0,0,0,0,0,0,0,0
601823,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601823,,0,0,0,0,0,0,0,0,0,0,0,0
601823,,0,0,0,0,0,0,0,0,0,0,1,0
601823,,0,0,0,0,0,0,0,0,0,0,0,0
601823,,0,0,0,0,0,0,0,0,0,0,1,0
601824,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601824,,0,0,0,0,0,0,0,0,0,0,0,0
601825,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601825,,0,0,0,0,0,0,0,0,0,0,0,0
601826,,0,0,0,0,0,0,0,0,0,0,0,0
601826,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601827,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601827,,0,0,0,0,0,0,0,0,0,0,0,0
601827,,0,0,0,0,0,0,0,0,0,0,0,0
601828,1.0,0,0,0,0,0,0,0,0,0,0,0,0
601829,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601830,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601830,,0,0,0,0,0,0,0,0,0,0,0,0
601831,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601832,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601832,,0,0,0,0,0,0,0,0,0,0,0,0
601832,,0,0,0,0,0,0,0,0,0,0,0,0
601833,0.0,1,0,0,0,0,0,0,0,0,0,0,0
601833,,0,0,0,0,0,0,0,0,0,0,0,0
601833,,0,0,0,0,0,0,0,0,0,0,1,0
601834,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601834,,0,0,0,0,0,0,0,0,0,0,0,0
601834,,0,0,0,0,0,0,0,0,0,0,0,0
601834,,0,0,0,0,0,0,0,0,0,0,0,0
601835,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601835,,0,0,0,0,0,0,0,0,0,0,0,0
601836,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601836,,0,0,0,0,0,0,0,0,0,0,0,0
601836,,0,0,0,0,0,0,0,0,0,0,0,0
601836,,0,0,0,0,0,0,0,0,0,0,0,0
601836,,0,0,0,0,0,0,0,0,0,0,0,0
601836,,0,0,0,0,0,0,0,0,0,0,0,0
601836,,0,0,0,0,0,0,0,0,0,0,0,0
601837,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601837,,0,0,0,0,0,0,0,0,0,0,0,0
601837,,0,0,0,0,0,0,0,0,0,0,0,0
601837,,0,0,0,0,0,0,0,0,0,0,0,0
601838,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601839,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601839,,0,0,0,0,0,0,0,0,0,0,0,0
601839,,0,0,0,0,0,0,0,0,0,0,0,0
601840,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601840,,0,0,0,0,0,0,0,0,0,0,0,0
601841,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601841,,0,0,0,0,0,0,0,0,0,0,0,0
601842,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601842,,0,0,0,0,0,0,0,0,0,0,0,0
601842,,0,0,0,0,0,0,0,0,0,0,0,0
601842,,0,0,0,0,0,0,0,0,0,0,1,0
601842,,0,0,0,0,0,0,0,0,0,0,0,0
601842,,0,0,0,0,0,0,0,0,0,0,0,0
601843,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601843,,0,0,0,0,0,0,0,0,0,0,0,0
601844,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601844,,0,0,0,0,0,0,0,0,0,0,0,0
601844,,0,0,0,0,0,0,0,0,0,0,0,0
601844,,0,1,0,0,0,0,0,0,0,0,0,0
601844,,0,0,0,0,0,0,0,0,0,0,0,0
601845,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601845,,0,0,0,0,0,0,0,0,0,0,0,0
601846,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601847,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601848,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601849,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601849,,0,0,0,0,0,0,0,0,0,0,0,0
601849,,0,0,0,0,0,0,0,0,0,0,1,0
601850,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601851,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601851,,0,0,0,0,0,0,0,0,0,0,1,0
601852,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601852,,0,0,0,0,0,0,0,0,0,0,0,0
601852,,0,0,0,0,0,0,0,0,0,0,1,0
601853,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601853,,0,0,0,0,0,0,0,0,0,0,0,0
601853,,0,0,0,0,0,0,0,0,0,0,0,0
601853,,0,0,0,0,0,0,0,0,0,0,0,0
601854,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601855,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601855,,0,0,0,0,0,0,0,0,0,0,0,0
601856,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601856,,0,0,0,0,0,0,0,0,0,0,0,0
601857,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601857,,0,0,0,0,0,0,0,0,0,0,0,0
601858,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601858,,0,0,0,0,0,0,0,0,0,0,0,0
601859,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601859,,0,0,0,0,0,0,0,0,0,0,0,0
601860,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601860,,0,0,0,0,0,0,0,0,0,0,1,0
601860,,0,0,0,0,0,0,0,0,0,0,1,0
601860,,0,0,0,0,0,0,0,0,0,0,0,0
601860,,0,0,0,0,0,0,0,0,0,0,0,0
601861,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601861,,0,0,0,0,0,0,0,0,0,0,0,0
601861,,0,0,0,0,0,0,0,0,0,0,0,0
601861,,0,0,0,0,0,0,0,0,0,0,0,0
601862,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601862,,0,0,0,0,0,0,0,0,0,0,0,0
601863,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601863,,0,0,0,0,0,0,0,0,0,0,0,0
601863,,0,0,0,0,0,0,0,0,0,0,0,0
601863,,0,0,0,0,0,0,0,0,0,0,0,0
601864,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601864,,0,0,0,0,0,0,0,0,0,0,0,0
601864,,0,0,0,0,0,0,0,0,0,0,0,0
601865,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601865,,0,0,0,0,0,0,0,0,0,0,0,0
601865,,0,0,0,0,0,0,0,0,0,0,0,0
601865,,0,0,0,0,0,0,0,0,0,0,0,0
601865,,0,0,0,0,0,0,0,0,0,0,0,0
601866,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601867,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601867,,0,0,0,0,0,0,0,0,0,0,0,0
601867,,0,0,0,0,0,0,0,0,0,0,0,0
601867,,0,0,0,0,0,0,0,0,0,0,0,0
601867,,0,0,0,0,0,0,0,0,0,0,0,0
601868,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601869,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601869,,0,0,0,0,0,0,0,0,0,0,0,0
601869,,0,0,0,0,0,0,0,0,0,0,0,0
601870,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601870,,0,0,0,0,0,0,0,0,0,0,0,0
601870,,0,0,0,0,0,0,0,0,0,0,0,0
601871,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601871,,0,0,0,0,0,0,0,0,0,0,0,0
601871,,0,0,0,0,0,0,0,0,0,0,0,0
601872,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601872,,0,0,0,0,0,0,0,0,0,0,0,0
601873,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601873,,0,0,0,0,0,0,0,0,0,0,0,0
601874,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601874,,0,0,0,0,0,0,0,0,0,0,0,0
601874,,0,0,0,0,0,0,0,0,0,0,0,0
601874,,0,0,0,0,0,0,0,0,0,0,0,0
601874,,0,0,0,0,0,0,0,0,0,0,0,0
601874,,0,0,0,0,0,0,0,0,0,0,0,0
601874,,0,0,0,0,0,0,0,0,0,0,0,0
601875,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601875,,0,0,0,0,0,0,0,0,0,0,0,0
601876,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601876,,0,1,0,0,0,0,0,0,0,0,0,0
601876,,0,0,0,0,0,0,0,0,0,0,0,0
601876,,0,0,0,0,0,0,0,0,0,0,0,0
601876,,0,0,0,0,0,0,0,0,0,0,0,0
601877,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601877,,0,0,0,0,0,0,0,0,0,0,0,0
601878,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601878,,0,0,0,0,0,0,0,0,0,0,0,0
601878,,0,0,0,0,0,0,0,0,0,0,0,0
601878,,0,0,0,0,0,0,0,0,0,0,0,0
601879,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601879,,0,0,0,0,0,0,0,0,0,0,0,0
601880,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601880,,0,0,0,0,0,0,0,0,0,0,0,0
601880,,0,0,0,0,0,0,0,0,0,0,0,0
601881,,0,0,0,0,0,0,0,0,0,0,0,0
601881,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601881,,0,0,0,0,0,0,0,0,0,0,0,0
601882,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601882,,0,0,0,0,0,0,0,0,0,0,0,0
601883,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601883,,0,0,0,0,0,0,0,0,0,0,0,0
601883,,0,0,0,0,0,0,0,0,0,0,0,0
601883,,0,0,0,0,0,0,0,0,0,0,0,0
601883,,0,0,0,0,0,0,0,0,0,0,0,0
601883,,0,0,0,0,0,0,0,0,0,0,0,0
601883,,0,0,0,0,0,0,0,0,0,0,0,0
601884,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601884,,0,0,0,0,0,0,0,0,0,0,0,0
601884,,0,0,0,0,0,0,0,0,0,0,0,0
601885,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601886,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601886,,0,0,0,0,0,0,0,0,0,0,0,0
601886,,0,0,0,0,0,0,0,0,0,0,0,0
601886,,0,0,0,0,0,0,0,0,0,0,0,0
601886,,0,0,0,0,0,0,0,0,0,0,0,0
601887,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601887,,0,0,0,0,0,0,0,0,0,0,0,0
601887,,0,0,0,0,0,0,0,0,0,0,0,0
601888,0.0,1,0,0,0,0,0,0,0,0,0,0,0
601888,,0,0,0,0,0,0,0,0,0,0,0,0
601888,,0,0,0,0,0,0,0,0,0,0,0,0
601889,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601890,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601890,,0,0,0,0,0,0,0,0,0,0,0,0
601890,,0,0,0,0,0,0,0,0,0,0,0,0
601890,,0,0,0,0,0,0,0,0,0,0,0,0
601891,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601891,,0,0,0,0,0,0,0,0,0,0,0,0
601892,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601892,,0,0,0,0,0,0,0,0,0,0,1,0
601892,,0,0,0,0,0,0,0,0,0,0,0,0
601893,,0,0,0,0,0,0,0,0,0,0,0,0
601893,,0,0,0,0,0,0,0,0,0,0,0,0
601893,,0,0,0,0,0,0,0,0,0,0,0,0
601893,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601893,,0,0,0,0,0,0,0,0,0,0,0,0
601893,,0,0,0,0,0,0,0,0,0,0,0,0
601894,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601894,,0,0,0,0,0,0,0,0,0,0,0,0
601894,,0,0,0,0,0,0,0,0,0,0,0,0
601895,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601895,,0,0,0,0,0,0,0,0,0,0,0,0
601896,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601896,,0,0,0,0,0,0,0,0,0,0,0,0
601896,,0,0,0,0,0,0,0,0,0,0,0,0
601897,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601897,,0,0,0,0,0,0,0,0,0,0,0,0
601898,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601898,,1,0,0,0,0,0,0,0,0,0,0,0
601898,,0,0,0,0,0,0,0,0,0,0,0,0
601899,,0,0,0,0,0,0,0,0,0,0,0,0
601899,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601899,,0,0,0,0,0,0,0,0,0,0,0,0
601900,,0,0,0,0,0,0,0,0,0,0,0,0
601900,,0,0,0,0,0,0,0,0,0,0,0,0
601900,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601901,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601902,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601902,,0,0,0,0,0,0,0,0,0,0,1,0
601903,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601903,,0,0,0,0,0,0,0,0,0,0,0,0
601904,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601904,,0,0,0,0,0,0,0,0,0,0,0,0
601905,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601906,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601906,,0,0,0,0,0,0,0,0,0,0,0,0
601906,,0,0,0,0,0,0,0,0,0,0,0,0
601907,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601907,,0,0,0,0,0,0,0,0,0,0,0,0
601907,,0,0,0,0,0,0,0,0,0,0,0,0
601908,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601909,0.0,0,0,0,0,0,0,0,0,0,0,0,0
601909,,0,0,0,0,0,0,0,0,0,0,1,0
